Wavelength (nm),H2O,prot5uM,nir_1,nir_1-2,nir_2,nir_2-2,nir_3,nir_3-2,nir_4,nir_4-2,nir_5,nir_5-2,nir_6,nir_6-2,nir_7,nir_7-2,nir_8,nir_8-2,nir_9,nir_9-2,nir_10,nir_10-2,nir_12,nir_12-2,nir_14,nir_14-2,nir_16,nir_16-2,nir_18,nir_18-2,nir_20,nir_20-2,nir_24,nir_24-2,nir_28,nir_28-2,nir_32,nir_32-2,nir_40,nir_40-2
720,-0.001423722,-0.001404938,-0.001485692,-0.00153522,-0.001391108,-0.00207487,-0.001297432,-0.002188571,-0.000959464,0.000102754,-0.000928003,-0.000429184,-0.000854741,-0.001626782,-0.00077418,0.003782966,-0.001090706,-0.000411599,-0.00071216,-0.001086214,-0.000215939,-0.00024445,0.000262226,-0.000295931,-7.09E-06,0.00202566,0.00026979,-0.000706785,0.000920185,0.002587046,0.000820246,0.000370198,0.000665546,0.000307246,0.00070397,0.001345019,0.001446663,0.001202825,0.00139576,0.004181729
721,-0.001019538,-0.001386721,-0.001122362,-0.000999239,-0.000975064,-0.001481358,-0.00054735,0.000228918,-0.000995468,-0.001206318,-0.001046912,0.00149461,-0.00121272,-0.000906925,-0.000724461,0.004622953,-0.000454889,-0.000135363,-0.0002059,-0.000214335,-0.000170038,1.05E-05,1.55E-05,0.000178546,8.92E-05,0.003202952,-0.0001586,-0.000112434,0.000634592,0.002538353,0.000947839,8.82E-05,0.00060434,0.000908252,0.001136949,0.003083247,0.001705944,0.0012799,0.001725747,0.001536121
722,-0.00118515,-0.001489716,-0.001484712,-0.001497559,-0.000878044,-0.001786594,-0.000868899,-0.001574014,-0.000759968,-0.000109794,-0.001340737,0.000138279,-0.001027647,-0.00108926,-0.000561414,0.00378751,-0.000376788,-0.000530597,-0.000450751,-0.000697015,0.000164433,-0.000243984,0.000389836,-0.000263853,0.000457724,0.002748528,0.000568932,-0.000125839,0.000496829,0.000987195,0.000495274,5.38E-05,0.001220502,0.000899511,0.00123221,0.003867187,0.000932222,0.000553069,0.001449026,0.002520647
723,-0.000951715,-0.001260421,-0.000762345,-0.000952025,-0.000431408,-0.00127632,-0.000505776,-0.001010189,-0.000496209,-0.002032617,-0.000524444,0.000713771,-0.00053582,-0.000576719,-0.000153373,0.004806996,-7.26E-05,-0.000370219,3.96E-05,-0.000277461,0.000242205,0.000345042,0.000805464,2.46E-06,0.000242982,0.002715341,0.001133419,0.000261657,0.001519729,0.00379234,0.001371583,0.00052614,0.000899433,0.00104516,0.001693184,0.001149822,0.002183291,0.006245784,0.001683309,0.000264765
724,-0.000836088,-0.000785136,-0.000980695,-0.000504949,-0.000414288,-0.00118231,-0.000614822,-0.000335197,-0.000236947,0.000811895,-0.000705441,0.001185797,-2.54E-05,-0.000579045,8.56E-05,0.004251624,0.000202216,-3.06E-05,0.000107984,-0.000909457,0.000322426,0.000509605,0.000470214,0.000275022,0.000321338,0.002841329,0.000823566,0.000806786,0.001249266,0.001395656,0.001404096,0.000212705,0.001258222,0.001325155,0.001697134,0.005309856,0.001952509,0.002273838,0.00126653,0.001650983
725,-0.001566121,-0.001563336,-0.001480945,-0.001411027,-0.000876959,-0.001597433,-0.001260782,-0.000225046,-0.00078648,-0.002846495,-0.001171364,0.00187638,-0.001097833,-0.001046034,-0.00061141,0.004349192,-0.000579821,-0.000506086,-0.00058132,-0.000845286,-0.000198138,4.27E-05,0.000253342,-0.000684196,0.000200015,0.002764575,0.000455988,1.37E-05,0.001155325,0.003839373,0.00068525,-0.000343474,0.000922597,0.000690072,0.00119335,0.003090156,0.001664521,0.001636432,0.001607409,0.003333621
726,-0.001444053,-0.001416188,-0.00156086,-0.001416601,-0.001135684,-0.001886968,-0.001245037,-0.002537783,-0.00108327,0.002633687,-0.001430843,0.000914244,-0.001303368,-0.001095251,-0.000816349,0.003714948,-0.001142913,-3.64E-05,-0.000574237,-0.000663158,-0.000861252,0.000185901,0.000227571,-0.000717225,-0.000552676,0.00162726,0.000491905,-4.75E-05,0.000640606,0.002100697,0.000133048,0.000379758,0.000478662,0.000670213,0.000933233,0.003173016,0.001241062,0.002527417,0.001261389,0.002223983
727,-0.001393172,-0.001102532,-0.001400242,-0.001244831,-0.001055072,-0.001361278,-0.000564723,-0.001555959,-0.001158507,0.000387867,-0.001128249,0.001130357,-0.001018092,-0.001157681,-0.000845492,0.004032986,-0.000481264,-0.00065194,-0.000204348,-0.000764723,-9.98E-05,7.25E-06,9.38E-05,-0.000338715,0.000503774,0.002917158,0.000420048,-8.51E-05,0.000911287,0.001157972,0.000471976,-1.20E-05,0.000739933,0.00020895,0.001141283,-0.000249314,0.001613775,0.004721364,0.001077597,0.00338449
728,-0.00089654,-0.001191294,-0.001167853,-0.001212771,-0.001078364,-0.001725234,-0.000736039,-0.000814799,-0.000832213,0.001446637,-0.001035188,0.000884258,-0.000862233,-0.000613065,-0.000373736,0.002990237,-0.000587731,-0.000259197,-0.00062754,-0.000892149,0.000110936,-0.000111813,3.50E-05,-0.000387547,-5.66E-05,0.002803263,0.00055999,0.000267199,0.000835159,0.001272761,0.001088522,0.000306028,0.001000272,0.001170716,0.001104897,0.002847191,0.001314198,0.004280327,0.001616529,0.002987032
729,-0.001106199,-0.001476611,-0.001518144,-0.001487911,-0.00104717,-0.002067089,-0.000742706,-0.001342595,-0.000955796,-0.003253659,-0.001440183,0.001409056,-0.00085779,-0.000359666,-0.000924387,0.003305919,-0.000711436,-0.000707715,-0.000288688,-0.000929605,0.000226743,-0.000280151,-0.000136294,-0.000125943,0.000283129,0.003135156,0.000211281,0.000569191,0.001359976,0.002271236,0.000229358,-2.94E-05,0.000570876,0.000466794,0.000977907,0.003822372,0.00147074,0.002878382,0.001288364,0.001666418
730,-0.001547963,-0.001628226,-0.001046344,-0.001249787,-0.000940402,-0.001590263,-0.000917258,0.001631131,-0.000619217,-0.003038711,-0.001195992,-0.000756919,-0.0011157,-0.001063645,-0.000692622,0.003717794,-0.000934719,-0.000209419,1.06E-05,-0.000760536,-6.02E-05,-0.000109794,0.000344472,-0.000104411,0.00030064,0.003350133,0.000623186,0.000504914,0.000716545,-1.88E-05,0.0009454,0.000176319,0.001290986,0.000863248,0.001386671,0.003657827,0.001407031,0.002314408,0.001719536,0.002544315
731,-0.001253452,-0.001451122,-0.001186802,-0.001265428,-0.000700375,-0.001656026,-0.001047118,-0.000123717,-0.000760847,-0.000664864,-0.001232338,0.002909262,-0.000872102,-0.00058649,-0.000782087,0.003499086,-0.00020088,-0.000691536,-8.10E-05,-0.000372339,0.000230291,-8.87E-05,0.000545034,0.000270567,0.000198151,0.002698592,0.000866024,0.00060631,0.001179697,-0.000690451,0.000786195,-0.000154719,0.000694947,0.000771777,0.001072407,0.002915725,0.00181976,0.005455158,0.001725071,0.00297413
732,-0.001038803,-0.000983226,-0.000805187,-0.00081671,-0.000235136,-0.001362672,-0.000489642,-0.00126517,-0.000565344,0.001282133,-0.000620819,0.002760224,-0.000699186,5.07E-06,-0.000300173,0.0051492,-0.000229755,4.57E-05,3.54E-05,-0.000110726,0.000619427,0.000959357,0.000478403,0.000575412,0.000684524,0.002628296,0.000760704,0.000416938,0.001575063,0.000453681,0.001326817,-8.64E-05,0.001118289,0.001055773,0.00162066,0.002674603,0.001755376,0.002269284,0.001864291,0.002426587
733,-0.001317717,-0.00142238,-0.000882074,-0.001682844,-0.001715848,-0.001734773,-0.001196044,0.000564759,-0.000985189,0.000464099,-0.000442476,-0.005110917,-0.001201568,-0.00087019,-0.000701564,0.004987792,0.00025873,-0.000575581,-0.00020264,-0.00120162,5.23E-06,-0.000328783,0.000315147,-0.000568343,-0.000105343,0.002410006,0.000311183,0.000361337,0.001186082,0.001806451,0.000331182,-0.000571135,0.000792004,0.00049885,0.001038647,0.002096431,0.001413419,0.004018773,0.001467311,-0.001353227
734,-0.001337692,-0.001709248,-0.001276268,-0.001238739,-0.000947996,-0.001840418,-0.001279056,0.001146786,-0.00126548,-0.001651745,-0.001134135,0.000260646,-0.000611152,-0.001082392,-0.000853398,0.004393277,-0.000752009,-0.001087246,-0.000650545,-0.000922786,-0.000516997,-0.000203054,9.48E-05,-0.000544972,0.000309344,0.001724344,-0.000385944,7.02E-05,0.000720071,0.002696795,0.000684317,-0.000194774,0.000926281,0.000581374,0.000821569,0.000928953,0.000683383,0.002735398,0.001228368,0.002960473
735,-0.001310181,-0.001666702,-0.001982681,-0.001485124,-0.001594957,-0.002138808,-0.001540328,-0.0019498,-0.001338724,-0.002047612,-0.001739053,0.000649343,-0.001478623,-0.001038906,-0.000935546,0.003416972,-0.000731232,-0.00139374,-0.001049288,-0.001143895,-0.000577339,-0.000186442,-0.000439373,-1.20E-05,-0.000170348,0.002449755,-0.00024357,-0.000211282,0.000599855,0.003120894,0.000521579,-0.000511051,0.000435724,0.000313411,0.000692795,0.003310275,0.000554624,0.003116879,0.000689321,0.006184075
736,-0.001298929,-0.001620128,-0.001758544,-0.001679801,-0.001155822,-0.002521878,-0.001770868,0.000782668,-0.001385225,0.001078531,-0.001180245,0.001255626,-0.001136201,-0.00181294,-0.000990974,0.003497103,-0.000756919,-0.00083769,-0.000804877,-0.00169651,-0.000482764,0.000130511,-9.93E-05,-0.000525323,-0.000160049,0.002672754,0.000195095,2.90E-05,0.000899018,0.000565951,-5.13E-05,-0.000582613,0.000555635,0.000363591,0.000518469,0.002334967,0.000761456,0.003655921,0.000841384,9.97E-05
737,-0.00083831,-0.000779193,-0.001159024,-0.001595988,-0.000752422,-0.000928055,-0.000637207,-0.001521601,-0.000855,-2.22E-05,-0.000882126,-2.60E-05,-0.000602208,-0.00052372,-0.000617717,0.004615759,-0.000333645,-0.000657937,0.000230602,-0.000828647,0.000390018,0.000860266,1.11E-06,-5.25E-05,-0.000177904,0.003456448,0.000757099,0.000569684,0.001235118,0.003654355,0.000931962,-2.46E-05,0.001084318,0.001092441,0.000811817,0.003236229,0.001544953,0.000682606,0.001276785,0.001266738
738,-0.000803792,-0.001096129,-0.000979817,-0.00132804,-0.001006677,-0.001332014,-0.000475524,0.001908852,-0.000495434,-0.00116935,-0.00096463,0.000683539,-0.000466835,-0.000935804,-0.000541197,0.003573308,-0.000991956,-0.000125477,-0.000407875,-0.001069274,4.69E-05,0.000682683,0.000964468,0.00030823,0.000247618,0.002488597,1.50E-06,0.000925736,0.000789099,0.000582125,0.000700884,-0.000159273,0.000968126,0.001344837,0.001221385,0.005404228,0.00109815,0.004401148,0.001758183,0.001265258
739,-0.00069686,-0.000629918,-0.001197592,-0.000581269,-0.000445631,-0.001239462,-0.0005322,-0.000146024,-0.000286256,-0.000961014,-0.000501949,0.000219491,0.00022954,-0.000192601,-8.65E-05,0.004037951,-0.000201036,-5.64E-05,0.000295382,-0.000652767,0.000564396,0.000921793,0.000690721,0.00049403,0.000527177,0.003375177,0.000906436,0.001330037,0.001554695,0.001144216,0.001542667,-0.000159687,0.000796413,0.000585339,0.001491415,0.001926429,0.002111518,0.002548689,0.00213904,-0.000211747
740,-0.001013236,-0.000851951,-0.001055537,-0.000490314,-0.000842392,-0.001459842,-0.000345958,0.00279688,-0.000463112,0.000270644,-0.000651785,0.00178025,-0.000738313,-0.000208073,-9.13E-05,0.004138032,-0.000183337,-0.000345958,-8.33E-05,-0.001138783,0.000314965,-0.000234929,7.54E-05,0.00010353,0.000652791,0.003723225,0.000711255,0.001053697,0.001125426,0.000428572,0.000495585,-7.16E-05,0.000909342,0.000982966,0.001473597,0.004093737,0.001642278,0.00263577,0.001034288,0.003388586
741,-0.001300839,-0.001158042,-0.000449303,-0.000973153,-0.001130934,-0.001343163,-0.000449096,-0.00014737,-0.00061901,-0.002920759,-0.000944173,-0.003782402,-0.001038287,-0.000439218,-0.000762655,0.00399492,-0.000687866,-0.001064265,-0.000306382,-0.000900105,-0.000170245,0.000191391,7.44E-05,-0.00074007,2.06E-05,0.003211741,0.000156198,0.001196154,0.000202191,0.000110107,0.00097181,-0.000605051,0.000949603,0.000554054,0.001186913,0.000204677,0.001012544,-0.000303329,0.001056292,-0.00154951
742,-0.00053494,-0.001332427,-0.001404009,-0.000888687,-0.000795988,-0.001030074,-0.000541973,0.002931335,-0.000175264,0.000597497,-0.001114203,0.002269674,-0.000435494,-0.000121958,-0.000106585,0.005112058,0.000108994,-0.000197465,-8.41E-05,-0.000450079,0.000125565,0.000655435,0.000689087,0.000295744,0.000642603,0.00391279,0.000680142,0.001798003,0.000935231,0.001506845,0.001201267,0.00022638,0.000947009,0.000439611,0.001539861,0.001383243,0.001670654,0.004142866,0.00155389,0.001030967
743,-0.001272139,-0.001513914,-0.00121148,-0.00165288,-0.000487418,-0.001464537,-0.000624593,-0.000709782,-0.000755317,0.000428495,-0.00110656,0.000734903,-0.000876597,-0.000699548,-0.000625472,0.004300484,-0.000587007,-0.00107258,-2.84E-05,-0.000751751,0.000332011,0.000118677,-0.000360959,5.62E-06,0.000147989,0.00406306,0.000605895,0.001309343,0.000854196,0.000815734,0.000998559,-0.000602414,0.000969268,0.000976169,0.001415653,0.001771438,0.001054839,0.004062093,0.000935283,0.001612398
744,-0.001026562,-0.001327731,-0.000751027,-0.001212771,-0.000768702,-0.001379806,-0.000496623,0.001179178,-0.000886827,-0.001972065,-0.000824772,-0.002600212,-0.000818054,-0.000438546,-0.000517876,0.005972022,-0.000558364,-0.001435797,-0.000503035,-0.00092666,0.000334809,0.001406823,0.000608332,-0.000195706,0.000591975,0.003305397,0.000827534,0.001449987,0.001590236,0.002534317,0.000766305,-0.000739553,0.000742448,0.000767861,0.001143723,0.000421084,0.001244515,0.004350996,0.001655375,-0.001461751
745,-0.001224232,-0.00066321,-0.000879852,-0.001033845,-0.000501225,-0.000770201,-0.000483901,0.000711567,-0.0001704,-0.003047708,-0.000411651,0.000585547,-0.000656334,-0.000730664,-0.000291171,0.004760854,-0.000435701,-0.000416616,-9.52E-05,-0.000428253,0.000420048,0.001203681,0.000607191,0.000245028,-6.78E-05,0.00471189,0.000804867,0.002384913,0.00138745,0.001873416,0.001423652,0.000320094,0.001026037,0.001452039,0.001280653,0.001610605,0.001667744,0.003737872,0.001253316,0.00194814
746,-0.00114658,-0.000663675,-0.001089829,-0.001218399,-0.000985241,-0.00153811,-0.000731025,0.000518443,-0.000616115,-0.002588221,-0.001407622,0.002958961,-0.000599571,-0.001001718,-0.000171952,0.004528672,-0.000256144,-0.00061689,-0.000469576,-0.000869519,-0.000289567,0.000714471,0.000433807,-4.07E-05,0.000236481,0.003692496,0.000210633,0.001297399,0.000973574,0.003048444,0.000403439,-0.000344923,0.000463917,0.001359768,0.001141958,0.000840268,0.001173701,0.001508507,0.001659142,0.002996415
747,-0.001463867,-0.001005902,-0.001175133,-0.001288296,-0.000546213,-0.001389405,-0.001449625,0.002924533,-0.000795162,-0.002779883,-0.000990044,0.001800758,-0.000414651,-0.000746065,-0.00055402,0.005158316,-0.000909198,-0.000577649,0.000167333,-0.001155151,0.000397117,0.001229121,0.000127896,-0.000113625,0.000501623,0.005004315,0.000461196,0.002156001,0.00058858,0.001460948,0.000795583,-0.000306071,0.00105528,0.001052919,0.001384126,0.003795317,0.001484038,-0.003100092,0.001602732,0.006669317
748,-0.000721825,-0.001431514,-0.001280553,-0.001269351,-0.000690399,-0.001577934,-0.00097026,-0.003517187,-0.000951302,-0.000890857,-0.001233267,-0.001551626,-0.00109458,-0.000140693,-0.000875926,0.002581785,-0.000763792,-0.000872981,-0.000233273,-0.001054504,-0.00026525,0.000362581,0.000247722,-8.83E-05,-8.51E-05,0.001929471,0.000727331,0.002408522,0.001496454,1.06E-05,0.001078323,-0.000752681,0.000997599,0.001342007,0.001058394,0.00048299,0.001311082,0.000590187,0.001505052,0.003258814
749,-0.001180761,-0.000655766,-0.000826374,-0.000937922,-0.001016232,-0.001280759,-0.000416461,-0.005123759,-3.48E-05,-0.002115933,-0.001156132,0.000116761,-0.000185614,-0.000827975,-0.000467973,0.003217686,-1.06E-05,-0.000580907,-0.000446355,-0.000963028,-0.000311659,0.001048559,0.000200637,0.000187714,0.000830854,0.004096141,0.000359809,0.001450013,0.001127139,0.002219299,0.000459641,0.00071097,0.00065458,0.000973211,0.001014879,0.00496763,0.002089044,0.002056818,0.001968657,-0.001420419
750,-0.001292064,-0.001170796,-0.000945568,-0.001113222,-0.000718673,-0.00056069,-0.000670188,0.002212873,-0.000850969,0.000256062,-0.000558726,-0.002586677,-0.000650079,-0.000566326,-0.000437925,0.00340891,3.37E-07,-0.000451579,-0.000265768,-0.00123497,-6.98E-05,0.000820376,0.000940705,0.000428495,8.10E-05,0.003724452,0.000457206,0.001358495,0.001143593,-0.000315487,0.00173713,-0.000242794,0.001022093,0.001052218,0.001094672,0.003082282,0.001258144,0.000735681,0.002021135,0.000247696
751,-0.001203013,-0.000996294,-0.001345176,-0.001195631,-0.001239307,-0.001760143,-0.000322471,-0.002885377,-0.001283702,-0.001676604,-0.000986687,0.002900193,-0.000882539,-0.000484729,-0.000795368,0.003879776,-0.001043193,-0.000692415,-0.000618906,-0.001454579,0.000202346,0.000999779,-0.00014944,-0.000197155,0.000205039,0.003804457,0.000242153,0.001852046,0.000731428,-0.000471386,0.000509035,-0.000354907,0.000820635,-4.27E-05,0.00048115,0.001666366,0.001120702,0.000667076,0.001595588,0.004110226
752,-0.000720585,-0.001112292,-0.000876856,-0.000937457,-0.000521186,-0.001022069,-0.000689469,0.001971803,-0.000812008,0.003137659,-0.000981676,-0.003695658,-0.000660315,-0.000337629,-3.42E-06,0.001675929,-0.000617769,-0.000537009,0.000304655,-0.001067673,0.000631663,0.00089811,0.000737107,-0.000282272,0.000463917,0.003563103,0.000949862,0.002630275,0.001627312,0.001922373,0.001197581,-0.00061079,0.00168622,0.000625467,0.001013971,-0.001974693,0.001306331,-0.000742551,0.001753062,-0.000321643
753,-0.000216456,-0.000973928,-0.000483953,-0.001024445,-0.000601225,-0.000281289,-0.000355941,-0.001779375,-0.00073578,0.000408673,-0.00068156,0.000767602,-0.00013086,-0.000361683,-0.00023436,0.005681698,0.000555687,-0.000890134,9.56E-05,-8.74E-05,0.000566236,0.001317262,0.001407966,0.000668216,6.10E-05,0.004552947,0.000972978,0.002616368,0.001897309,0.005601373,0.001009457,-7.61E-05,0.001179048,0.000572094,0.002333094,0.000246945,0.000990464,0.00139698,0.001674136,0.002964721
754,-0.000460112,-0.000637828,-0.001102274,-0.000712263,-0.000959619,-0.000785446,-0.000509241,0.001199476,-0.000121492,0.003535386,-0.000837948,0.002418257,0.00015524,-0.000802396,0.000170803,0.006318455,-0.000352941,-0.001115391,0.000282611,-0.000669206,4.84E-05,0.00126004,0.001045342,-0.000134276,0.000272458,0.004142527,0.000323954,0.001328375,0.001595302,0.001157142,0.00111533,0.000141801,0.001073419,0.00066832,0.001646358,0.001628143,0.001287949,0.001444845,0.002122521,0.003390334
755,-0.000609807,-0.000966851,-0.000212006,-0.000896076,-0.00026375,-0.000481678,-0.000329869,-0.001746066,0.000244199,0.003202222,-0.000684145,-0.00053432,-0.000708697,-0.000365253,-0.00052222,0.006053361,0.000244717,-0.000514102,-0.000121595,-0.000787927,0.00043619,0.001563008,0.000774681,-0.000249469,0.00045008,0.003274255,0.000138072,0.002409615,0.001553422,-0.000901552,0.000740089,-0.000175885,0.002003009,0.001267153,0.001887767,-0.000261266,0.001583143,0.001581506,0.001758053,0.007377923
756,-0.000910903,-0.000850608,-0.001184169,-0.001627916,-0.001282205,-0.001175443,-0.001296039,-0.00345792,-0.000559656,-0.001500396,-0.001160314,0.000441321,-0.001422019,-0.00047511,-0.001272758,0.002945851,-0.000449976,-0.001170589,-0.001152724,-0.001657521,0.000209364,0.00122232,0.000396858,-9.19E-05,-0.000631831,0.0028776,0.000725905,0.001399266,0.000878863,0.003203187,0.000783498,-0.00083614,0.000495611,0.000517303,0.000294423,0.000709881,0.001786514,0.003635299,0.001028761,0.000219828
757,-0.00123812,-0.001624203,-0.000775731,-0.001082392,-0.000591402,-0.001015922,-0.00147594,9.16E-05,-0.000422978,-0.002542415,-0.001077176,0.00374628,-0.000358631,-0.00022546,-0.000354855,0.004044744,-0.000298725,-0.0007794,0.000202501,-0.001091378,-8.85E-05,0.001569555,0.000140014,0.000490298,-6.38E-05,0.004750647,0.000246194,0.002736466,0.000801599,-0.000951044,0.000948461,-0.000536026,0.001303501,0.000824603,0.001142218,0.001170846,0.001321053,0.001726319,0.001561424,0.004291438
758,-0.000940867,-0.00170177,-0.001282979,-0.00110026,-0.000627281,-0.000745549,-0.000483901,0.001011247,-0.000993402,0.003709779,-0.001357253,0.001629287,-0.001313072,-0.000232083,-0.000446562,0.003309805,-0.000356355,-0.000867504,2.62E-05,-0.001408396,-0.000263129,0.001135132,-2.73E-05,-0.000105912,0.000415539,0.002434552,0.000637625,0.001257469,0.001235611,0.003394117,0.000966907,-0.000848179,0.001128514,0.0005349,0.000733632,-0.002824275,0.000969034,0.001496896,0.001312978,0.002642828
