Wavelength (nm),H2O,prot_1uM,mef_1-1,mef_1-2,mef_1-3,mef_2-1,mef_2-2,mef_2-3,mef_3-1,mef_3-2,mef_3-3,mef_4-1,mef_4-2,mef_4-3,mef_5-1,mef_5-2,mef_5-3,mef_6-1,mef_6-2,mef_6-3,mef_7-1,mef_7-2,mef_7-3,mef_8-1,mef_8-2,mef_8-3,mef_9-1,mef_9-2,mef_9-3,mef_10-1,mef_10-2,mef_10-3,mef_12-1,mef_12-2,mef_12-3,mef_14-1,mef_14-2,mef_14-3,mef_16-1,mef_16-2,mef_16-3,mef_18-1,mef_18-2,mef_18-3,mef_20-1,mef_20-2,mef_20-3,mef_24-1,mef_24-2,mef_24-3,mef_28-1,mef_28-2,mef_28-3,mef_32,mef_32-2,mef_32-3,mef_36-1,mef_36-2,mef_36-3,mef_40-1,mef_40-2,mef_40-3
325,0.000447955,0.00159434,0.006083575,0.004773417,0.004097369,0.007183392,0.008178604,0.009291125,0.01236556,0.011635959,0.012783775,0.015471813,0.014526652,0.014254843,0.018838571,0.019537382,0.01869648,0.024231315,0.024349192,0.022785671,0.027204165,0.026584605,0.026867246,0.029642392,0.031653985,0.030529467,0.035096452,0.033272095,0.033140738,0.037786886,0.037788581,0.037453905,0.044341464,0.046500202,0.046735972,0.053239554,0.051812772,0.05288589,0.059505168,0.060659513,0.060709734,0.067060836,0.069842294,0.068004452,0.077492252,0.073791981,0.075093724,0.0899195,0.088933177,0.089923643,0.104218021,0.104636729,0.10281764,0.117364764,0.117878728,0.117330104,0.133313,0.131193191,0.13138862,0.145781994,0.14506112,0.146269098
326,-0.00050045,0.000911054,0.003518893,0.001946216,0.004190067,0.006627024,0.00683569,0.00853459,0.010389083,0.009932033,0.011157171,0.013261559,0.013561295,0.013608276,0.017997697,0.016630955,0.01845192,0.02074977,0.021592243,0.021710139,0.025058798,0.025248282,0.025114033,0.028664036,0.02913673,0.029093353,0.032810908,0.0331701,0.031494781,0.036140308,0.038193438,0.037287369,0.044126704,0.04482362,0.043566156,0.051393013,0.049995396,0.050945397,0.057735857,0.05862755,0.057098188,0.064803995,0.067592219,0.065488599,0.075846508,0.071849376,0.073229522,0.086124346,0.087247223,0.08724162,0.10118328,0.1025922,0.100507096,0.114954136,0.114655666,0.11438717,0.129653782,0.131348193,0.13006489,0.144124001,0.142805785,0.144234359
327,-0.000606706,5.92E-05,0.002876636,0.003583174,0.004428213,0.00612865,0.005305165,0.006645975,0.010311593,0.011362313,0.010903601,0.014889195,0.013164957,0.013265615,0.016921105,0.017772002,0.016731748,0.021171251,0.019911289,0.01962967,0.024951011,0.024094397,0.024885517,0.027082562,0.027510541,0.026411759,0.034117449,0.030274158,0.031788658,0.035816036,0.037457909,0.03482369,0.04376993,0.04186213,0.043255597,0.050986879,0.049826361,0.049005158,0.057240218,0.056879833,0.056888092,0.064485624,0.067177273,0.064750925,0.074114457,0.070898175,0.071913093,0.085652977,0.085516378,0.084883928,0.098887041,0.100707956,0.098517194,0.113321573,0.113360785,0.112319693,0.126714408,0.126795545,0.128257126,0.142689124,0.141731173,0.140160531
328,0.001661507,-0.000181164,0.005070387,0.003686413,0.005311507,0.006809763,0.007666828,0.006889891,0.012105348,0.011080527,0.0113866,0.014669394,0.01513934,0.014469188,0.017829366,0.01920319,0.018404873,0.021052549,0.022046076,0.021507179,0.025019173,0.025790224,0.025359327,0.028262436,0.027630027,0.029159984,0.035434902,0.031766906,0.03318312,0.036603529,0.038276348,0.035702173,0.04301402,0.043387391,0.043227371,0.049764238,0.049607337,0.049646076,0.057895456,0.057074659,0.056875702,0.064241908,0.065528058,0.063387863,0.073196158,0.07174331,0.070374906,0.084795274,0.085471056,0.084109448,0.098979689,0.099211469,0.098440006,0.112655081,0.112347387,0.112316005,0.127190322,0.126427859,0.127344295,0.141645551,0.140666485,0.13979654
329,0.000740115,0.001708647,0.003536326,0.004021621,0.004203867,0.008097578,0.005929272,0.006482539,0.010878704,0.010918944,0.010525459,0.015165261,0.014735454,0.013879787,0.017769737,0.016734976,0.017884929,0.020763211,0.022039976,0.021835526,0.024715481,0.026580038,0.025189657,0.028540947,0.028110242,0.029416051,0.03331209,0.03250479,0.031386357,0.035781208,0.036767773,0.034839425,0.041520685,0.043021221,0.042448282,0.048381709,0.049636383,0.048119131,0.056723733,0.057806112,0.055200607,0.064237557,0.065973498,0.061483331,0.072407603,0.06968718,0.068287209,0.082730554,0.082749061,0.083382204,0.096151464,0.097172439,0.095583983,0.111664042,0.111099549,0.110027127,0.123333879,0.123818182,0.124547623,0.138263539,0.136953279,0.137280047
330,0.001187328,-0.001592842,0.003687875,0.002519918,0.002770254,0.00737508,0.00579016,0.004702732,0.009615179,0.009108528,0.009100915,0.013515416,0.012650233,0.013250831,0.016819218,0.016433634,0.017381908,0.020660801,0.020793244,0.019841727,0.023176475,0.023805326,0.023773607,0.027323017,0.02728131,0.025258461,0.032311387,0.030544575,0.031419277,0.034140833,0.035684776,0.034035496,0.040297102,0.039418042,0.039711375,0.0469338,0.047300339,0.047051683,0.053696163,0.053164385,0.052992508,0.061054006,0.06233184,0.061876483,0.07018102,0.066777542,0.068078324,0.081363887,0.079398349,0.081119537,0.093328543,0.095295012,0.094231226,0.104890004,0.108172253,0.1059862,0.120976776,0.120752983,0.119033374,0.133548781,0.132615343,0.1331653
331,-0.00128396,0.000260698,0.002451031,0.003182456,0.003547783,0.005685659,0.005829223,0.005540831,0.009863894,0.009037478,0.00881626,0.011801693,0.0124102,0.01145219,0.016904876,0.015245632,0.013356501,0.019654777,0.018246859,0.019789543,0.022103952,0.023510979,0.022979269,0.02492247,0.027347993,0.024414686,0.030046934,0.030195121,0.028743876,0.034281656,0.032947611,0.033191141,0.039146975,0.039504364,0.038744032,0.043969475,0.045464024,0.046112802,0.052298632,0.051558081,0.052387986,0.059164759,0.059929814,0.059187245,0.067885853,0.064068444,0.065047063,0.078742184,0.078456193,0.078006022,0.088821776,0.091116838,0.091194242,0.102925241,0.102168381,0.102878265,0.1167624,0.115926519,0.11615254,0.128134266,0.128072485,0.128712863
332,-0.000893647,-0.000434925,0.004170909,0.003016303,0.003269794,0.006382704,0.005188206,0.006236383,0.009423188,0.009674704,0.010782232,0.014106086,0.01316485,0.013613778,0.016587278,0.016391158,0.016746787,0.020077771,0.019010998,0.019035015,0.023575528,0.024460008,0.023919038,0.026136976,0.026594926,0.025869509,0.030917298,0.030479787,0.030076146,0.034421597,0.034850027,0.034436475,0.03898973,0.038599264,0.039676744,0.046537858,0.045277439,0.04571905,0.053476524,0.050755799,0.051765468,0.059384178,0.058675073,0.057487391,0.06790743,0.063168749,0.064165652,0.077016436,0.076604307,0.076033689,0.088739589,0.089405835,0.087448344,0.100769557,0.10012015,0.099539712,0.11283204,0.113402359,0.112063758,0.123813428,0.125411436,0.124135085
333,-0.000317608,-0.000567722,0.003771764,0.00383616,0.004683263,0.007195919,0.007176707,0.007528159,0.011204105,0.010136331,0.011778845,0.01441299,0.012973391,0.01498326,0.018594095,0.016779987,0.017333306,0.019886492,0.021022633,0.019598689,0.025240902,0.023644105,0.022806268,0.026073309,0.026995398,0.027117666,0.032731432,0.029880386,0.029847832,0.03409712,0.034642518,0.033148114,0.040317807,0.039058831,0.039089419,0.047481734,0.044795409,0.044653289,0.050758477,0.051240679,0.051379584,0.058499016,0.059192494,0.057232745,0.065925494,0.062121529,0.063140281,0.074808531,0.074380301,0.075653426,0.085684128,0.087844722,0.08601518,0.096944921,0.097621582,0.097612083,0.108112849,0.107832342,0.108612075,0.12056765,0.119287312,0.120185532
334,0.002228796,0.001572569,0.00434608,0.004531915,0.004852646,0.007826599,0.007875994,0.008866138,0.012466566,0.011937928,0.011290919,0.014280844,0.015018336,0.014509013,0.019364828,0.019181736,0.019550651,0.021627093,0.020742983,0.022078704,0.02639154,0.023946937,0.025563795,0.028589631,0.028708503,0.026615568,0.033005003,0.031449445,0.031220851,0.03467473,0.036077324,0.032873027,0.039267868,0.039730947,0.039782915,0.044183958,0.044608306,0.044581458,0.050470646,0.051484898,0.050316367,0.057535883,0.05868094,0.056205589,0.065034851,0.061018463,0.061781213,0.07296361,0.073880322,0.072816566,0.083153836,0.084429212,0.083736993,0.093941286,0.095035866,0.094518043,0.103399389,0.105408862,0.105358183,0.115949951,0.114556342,0.116044991
335,0.001241374,0.001474012,0.004222556,0.004079992,0.005564349,0.008098026,0.008509985,0.010255745,0.012435026,0.012260263,0.011558353,0.014087556,0.015443916,0.013973768,0.017927712,0.019613991,0.017647028,0.021624943,0.020645136,0.023950221,0.025553966,0.025253275,0.023399832,0.026868293,0.027730867,0.026774067,0.031797264,0.030401461,0.029803192,0.034113277,0.035073102,0.034689311,0.03796031,0.039260898,0.040330987,0.044923998,0.044450101,0.044285364,0.05093646,0.050227407,0.048853688,0.05514235,0.055441473,0.05530794,0.062400125,0.059431132,0.060462862,0.071503155,0.069789641,0.068193339,0.082001172,0.08027494,0.079500079,0.089079656,0.088571928,0.087613232,0.098315947,0.099911802,0.099614434,0.111157619,0.10867215,0.109227642
336,0.000935698,-6.28E-05,0.004162493,0.004246134,0.004723352,0.007709354,0.008419054,0.008211076,0.011110934,0.010796296,0.00879658,0.014641201,0.01440729,0.014579626,0.016755907,0.017859034,0.0183773,0.022905884,0.021104014,0.021382593,0.024132023,0.024092784,0.024606163,0.026204472,0.025095521,0.026005942,0.031772755,0.031065419,0.027833084,0.032663666,0.032317299,0.031796429,0.036702979,0.037136376,0.038718447,0.042801056,0.041721508,0.04143792,0.046508759,0.04678008,0.047419999,0.052390412,0.05385153,0.050874844,0.059492283,0.054958522,0.056325372,0.06483762,0.06422507,0.065219924,0.075230807,0.075852796,0.07459037,0.084416412,0.082877614,0.083858028,0.092468627,0.09362825,0.092063598,0.102908015,0.102979347,0.102832139
337,0.000375535,0.000235393,0.004644381,0.004517111,0.007094526,0.007530003,0.009266477,0.007872726,0.012715213,0.010674161,0.013879947,0.015223433,0.014731918,0.014752593,0.018410571,0.018444331,0.017180314,0.020766063,0.020544056,0.020214865,0.025199313,0.024596246,0.024741432,0.026665825,0.026869945,0.027412757,0.030041635,0.028779915,0.029196527,0.03232915,0.033909954,0.0301871,0.036516599,0.036227781,0.036088239,0.040128224,0.039905518,0.04150895,0.046781637,0.04644794,0.044284388,0.049396597,0.04910906,0.049542312,0.056337632,0.053550076,0.053622793,0.06158999,0.061388534,0.061594494,0.07107994,0.070492603,0.071042135,0.076863185,0.078019716,0.078074679,0.085392967,0.087236591,0.086493514,0.095559344,0.095486186,0.093927816
338,-0.001341563,-0.001035652,0.002527417,0.001239686,0.002122209,0.006233284,0.005588839,0.004687162,0.009896253,0.010651876,0.007865503,0.012616121,0.013146467,0.013076779,0.014552617,0.01654296,0.01428047,0.020223923,0.017999504,0.01855881,0.022002939,0.020875588,0.020998344,0.022687228,0.023722917,0.022342265,0.028346291,0.025063241,0.025526457,0.02756468,0.027807307,0.027685646,0.031966414,0.033657655,0.03346486,0.034987967,0.036111869,0.036091559,0.04054632,0.040200997,0.040003091,0.045446262,0.045877628,0.04394009,0.05082066,0.047613315,0.046969563,0.057365838,0.055129066,0.055299766,0.062478103,0.065353416,0.063245371,0.068963826,0.07048551,0.070245586,0.078269638,0.076064348,0.076997705,0.084820382,0.083337985,0.086036384
339,-0.00021982,0.0017914,0.003836735,0.002845081,0.003179561,0.006432172,0.006683276,0.006634883,0.008926538,0.008239963,0.009078817,0.010118288,0.012165748,0.012998569,0.01577504,0.014921155,0.015148051,0.017880829,0.016337452,0.01634315,0.020096587,0.0190969,0.019376954,0.021528803,0.021576436,0.021463633,0.024937686,0.023198074,0.023580257,0.02768079,0.027174871,0.025078982,0.028589714,0.028554548,0.030082416,0.03431841,0.033138279,0.033673599,0.036315918,0.037296001,0.035610031,0.040064801,0.042072922,0.039466459,0.045141164,0.0434287,0.041926298,0.052026466,0.051187206,0.050088782,0.054801323,0.058048662,0.05737352,0.063200459,0.063926563,0.063362889,0.069794506,0.070106387,0.069546342,0.077928267,0.076552927,0.076713204
340,0.000839283,0.000916631,0.003146264,0.003444028,0.003976633,0.006046063,0.006868142,0.006768744,0.010568372,0.007994444,0.009797564,0.011318737,0.010704566,0.011446448,0.014025391,0.012733232,0.012628647,0.016310683,0.016531987,0.014865781,0.01936047,0.019002182,0.017835651,0.018708451,0.02011806,0.018901104,0.023712691,0.021985212,0.023503466,0.023635358,0.023856873,0.02353459,0.027000854,0.026618319,0.027048042,0.02961066,0.029372619,0.028729521,0.033537589,0.03288601,0.033393849,0.037296169,0.03759411,0.036588546,0.043424379,0.038062643,0.039836992,0.044807635,0.045506597,0.044162523,0.049924418,0.05141481,0.049655944,0.056622744,0.056066815,0.05666884,0.062309522,0.061575525,0.061582174,0.066589937,0.068462797,0.068014018
341,-0.001715591,-0.000393651,0.003028946,0.002197939,0.002414014,0.003862825,0.003749126,0.00446909,0.007471061,0.006298598,0.006337523,0.00820055,0.009511605,0.007982711,0.010567842,0.010611395,0.010986294,0.013182168,0.012994728,0.013140436,0.014844513,0.013378204,0.015392285,0.016078342,0.015925093,0.016617991,0.018605389,0.017282743,0.016462859,0.018463805,0.02038594,0.018865984,0.022879498,0.023121813,0.021325709,0.024545185,0.024274673,0.024862079,0.028363589,0.028565468,0.02807053,0.031401634,0.030778479,0.029964413,0.036231972,0.032887321,0.031764902,0.038429152,0.037966043,0.037306435,0.044336133,0.042358037,0.041148487,0.04749259,0.048384286,0.046973858,0.052375928,0.052058306,0.052868348,0.057973988,0.058615256,0.058944676
342,-0.000236378,0.000989608,0.001081126,0.002256534,0.002346236,0.004046625,0.003893854,0.003963232,0.005859028,0.00699684,0.004243154,0.006711378,0.007817638,0.006908223,0.010174622,0.008406147,0.007638295,0.010301945,0.011392526,0.010266638,0.011188008,0.011244401,0.011676324,0.012967497,0.014729188,0.012729207,0.015196571,0.015476239,0.014682568,0.015882721,0.01686351,0.017071662,0.019978585,0.018633408,0.018215409,0.021158667,0.020992693,0.021016765,0.02310445,0.024204109,0.021538161,0.028103447,0.027578499,0.024339061,0.030496143,0.027783573,0.027154094,0.032239087,0.032278121,0.031431381,0.036999248,0.037869774,0.036871575,0.041211471,0.041401785,0.03945753,0.043791663,0.046335775,0.04460188,0.049388912,0.049822968,0.049212981
343,-0.000400375,-0.001119419,-0.001069636,0.001543316,0.000960136,0.002052266,0.000797087,0.001665821,0.002915751,0.003424747,0.004185336,0.005235389,0.005805743,0.003991811,0.005382291,0.004701659,0.006956751,0.007795156,0.007522391,0.006002991,0.007821222,0.008159638,0.008544411,0.008683219,0.00939528,0.010080453,0.011066507,0.011219963,0.0107644,0.011219963,0.013811212,0.013076726,0.014726965,0.013741605,0.015564449,0.015649457,0.016477834,0.016872741,0.01826006,0.018335283,0.018223966,0.020946864,0.021982435,0.020497024,0.027054435,0.022548342,0.020789905,0.026642539,0.025423713,0.025094587,0.029061053,0.03116275,0.030262973,0.032555647,0.034141421,0.032114562,0.038023256,0.037450094,0.038252376,0.041581728,0.04045184,0.041637879
344,0.001665639,0.001553604,0.002248519,0.001303397,0.003373585,0.001529288,0.003947453,0.005266071,0.004691768,0.004552005,0.004295229,0.004888641,0.004749993,0.005020996,0.008131943,0.006723182,0.006705568,0.009255239,0.007094526,0.007000838,0.009481893,0.009763173,0.009359307,0.010200804,0.009957697,0.00888598,0.011964856,0.010719743,0.00953661,0.010892453,0.013732735,0.01272257,0.015183328,0.014615151,0.014075978,0.014800426,0.015539497,0.013906007,0.019566113,0.017952748,0.017065901,0.019703912,0.021059096,0.018669644,0.021982517,0.021046951,0.018961862,0.024193242,0.023245262,0.022586679,0.02771754,0.027014269,0.02518886,0.030725798,0.030921828,0.029485527,0.033791468,0.03294253,0.032739218,0.035893351,0.035728872,0.036940508
345,-0.001071134,0.000440751,0.002499089,0.000156017,0.001154884,0.00264637,0.001232677,0.000915023,0.002934853,0.000891002,0.002103428,0.002689502,0.002836222,0.003075712,0.003448151,0.003711711,0.004098859,0.004826942,0.005895526,0.005357184,0.00581747,0.007065847,0.006065094,0.006386041,0.006784178,0.006220785,0.010020343,0.006974138,0.00826537,0.008262361,0.010617948,0.009753324,0.009392899,0.009827749,0.011059708,0.009963471,0.01176802,0.011262971,0.012022043,0.012653831,0.013987134,0.016013395,0.016617535,0.013457177,0.0191513,0.015789187,0.014784864,0.019818235,0.017300144,0.018170653,0.020830775,0.022091178,0.020772336,0.022091668,0.023363389,0.023393903,0.026539804,0.026916239,0.025851596,0.030643232,0.028516702,0.029479543
346,0.001027204,0.000651469,0.003667825,0.001052711,0.001457857,0.002265277,0.002880701,0.003007884,0.002155116,0.001099837,0.002457305,0.003257719,0.003390569,0.002049926,0.001876224,0.003355481,0.00321401,0.006321817,0.004535525,0.005059231,0.007022858,0.005351785,0.006081422,0.006758491,0.005321098,0.004563358,0.008668298,0.005596574,0.005858818,0.007755679,0.007487468,0.007300443,0.008051744,0.009210472,0.009024712,0.008524215,0.009858968,0.008656837,0.010459108,0.011104666,0.011302397,0.013284084,0.014189071,0.012451702,0.016278567,0.012944961,0.011756158,0.015280889,0.015126554,0.014202497,0.018285709,0.01768337,0.017379779,0.020811846,0.02061115,0.018740855,0.021316793,0.021509981,0.022443356,0.025374284,0.024530888,0.025574228
347,-0.000424633,0.001234339,9.14E-05,-0.000792629,0.002676166,0.000918784,-0.00036965,0.000542935,-0.000600346,0.001668601,1.71E-05,0.000782098,0.001928301,0.0009784,0.000562607,0.002913327,0.000951445,0.00237661,0.001873286,0.002444575,0.004576046,0.004531811,0.002119087,0.004365926,0.0031186,0.002691768,0.006360691,0.004068129,0.003403901,0.005373432,0.005398462,0.003624466,0.006375533,0.006352995,0.006716872,0.007379767,0.005390835,0.006491315,0.008014115,0.008426074,0.006327595,0.00942041,0.009690189,0.007506009,0.012198812,0.010366282,0.009803389,0.012173947,0.010817474,0.010970471,0.014665485,0.012951761,0.012930586,0.015049931,0.015303601,0.014045016,0.017757334,0.016789459,0.016522335,0.021641649,0.019583307,0.020757075
348,0.000535859,-0.000248641,0.002196118,0.001502325,0.00116742,0.001872974,0.000911962,0.002536842,0.002995737,0.002104365,0.000928771,0.000880212,0.002036297,0.002152515,0.003774819,0.002711876,0.00355804,0.003281114,0.00247545,0.003495981,0.004020393,0.004036618,0.003786308,0.003552924,0.004078659,0.003675736,0.007004627,0.003903126,0.005866532,0.005065621,0.00586034,0.004915266,0.005821694,0.006184181,0.006752128,0.007424266,0.008439112,0.007253271,0.008459515,0.009153998,0.009120636,0.00993929,0.010333066,0.009540552,0.014862861,0.00961584,0.007344223,0.011601927,0.012005809,0.013521478,0.012756317,0.01385862,0.013798652,0.015830018,0.015544568,0.015566783,0.017858414,0.017447196,0.01692603,0.018510157,0.017768579,0.01986541
349,-0.001073458,-0.000959309,0.000500612,-0.002777208,0.006744582,-0.000668792,-0.002924204,0.00852923,-0.001311162,0.000324809,-0.001871607,-0.000500812,-0.002056887,0.000860992,-0.000969951,-0.000567722,-0.001377019,0.00243549,0.002417971,-0.002105835,0.003057177,0.001772192,-0.003302781,-0.002781529,-0.000363959,0.00210681,0.002392956,-0.000435287,0.000159461,0.000196389,0.007357202,0.000289424,0.004905396,0.005118737,0.003455379,0.002548611,0.000974612,0.002325807,0.001467389,0.004451593,0.00520285,0.006506003,0.006153986,0.008047999,0.009725289,0.00326317,0.00494561,0.007366918,0.007343196,0.005537973,0.011002781,0.007810495,0.008501723,0.008919324,0.008595815,0.012529015,0.011386149,0.010838811,0.015459608,0.015566488,0.012895812,0.01660632
350,-0.00089654,-0.003201037,-0.003029817,-0.002942871,0.001385216,6.75E-05,-0.001825932,0.00928877,-0.000695878,0.000813659,-0.001735186,-0.002133656,-0.004169411,-0.003311875,-0.004466204,-0.003495412,-0.003188189,-0.003237626,-0.002555745,0.0019127,-0.002037718,-0.003715369,-0.000585818,-0.00307223,-0.000498433,-0.001824282,0.002556241,-0.003597138,-0.001641791,0.000676668,0.005080916,-0.001723429,0.003429782,-0.000769529,0.002161074,0.000743019,0.002065219,0.00407346,0.001559267,9.47E-05,-0.000290861,0.003587898,0.005060802,0.009892837,0.006248437,0.002332781,0.003032543,0.006408317,0.001633262,0.00271917,0.00387463,0.009707712,0.006178404,0.009141494,0.009697865,0.006535092,0.01036517,0.00634543,0.00926936,0.008578969,0.009696065,0.008515318
351,0.000119118,0.000906359,0.002526479,0.002608347,-0.006574157,0.003347629,0.004256904,0.014183293,0.001895541,0.002824627,0.000152547,0.000943195,0.00456668,0.003234455,0.002492008,0.001863095,0.002493388,0.000491931,0.004663534,-0.000875047,0.001457156,0.00252562,0.000687558,0.002295046,0.000815734,0.002371873,0.006638195,0.002614155,0.003512786,0.000669383,0.00760057,0.006077485,0.003027225,0.004781818,0.005284858,0.007794577,0.001452818,0.00187157,0.010369066,0.006575432,0.008048737,0.005633181,0.005456835,0.004517241,0.009438743,0.005636905,0.005813141,0.008812166,0.006265349,0.009464537,0.011788952,0.006732672,0.011118078,0.008507478,0.006647053,0.009652973,0.010960091,0.011530866,0.011192151,0.015070084,0.009432712,0.012572952
352,-0.001333873,0.000146928,-0.002105732,-0.000328679,0.004196052,-0.000199483,0.000522279,0.009900465,0.001331023,-0.001234144,-0.001856245,-0.002385198,-0.002912736,0.002923569,0.000539799,-0.000366598,0.000133618,0.002720186,-0.001251593,0.003016173,0.003154894,-0.000212679,-0.001749727,0.001930303,-0.000436632,0.000845041,0.004694646,0.001197374,0.000797813,0.002961802,0.005373485,0.001293764,0.00661609,0.003217791,0.003445594,0.002860819,0.003300128,0.004881311,0.000388204,0.00250979,0.003693096,0.006394105,0.004456615,0.019840157,0.009700326,0.004970904,0.003828717,0.004808698,0.002641812,0.003749778,0.004233509,0.007511672,0.006486848,0.007436274,0.006752443,0.008738311,0.009589958,0.008006046,0.007179102,0.006873796,0.009343146,0.00945369
353,3.75E-05,0.004159305,0.000361933,0.000324058,-0.006434411,0.001770684,0.003474296,0.014081352,0.0028585,0.004736227,9.99E-05,0.00093811,0.002032708,0.002923595,0.003352533,0.001999628,0.002777627,0.001781783,0.000684887,0.004760828,0.001858337,0.001638926,0.001806763,0.003741162,0.003294807,0.00142856,0.004716784,0.002184384,0.003783332,0.005073216,0.009780223,0.004379313,0.004471287,0.003783149,0.007407756,0.004960246,0.003186785,0.003003948,0.001378231,0.004505968,0.008890841,0.006811025,0.006157373,0.00155402,0.007959774,0.005845569,0.005694812,0.006128283,0.004349401,0.006348792,0.007037801,0.008300962,0.009123174,0.007201973,0.010666654,0.007846077,0.007774943,0.006971429,0.010707723,0.007730091,0.010953587,0.008105648
354,-0.000664399,0.000698369,-0.003149437,-0.002288235,0.000684757,-0.000838465,-0.002140147,0.00651612,0.000228504,-0.00225651,-0.000516222,-0.001297535,-0.001110433,-0.003098241,-0.002331029,-0.002262535,-0.000732886,-0.001234867,0.000807746,-0.000578425,-0.00213582,-0.000516325,0.000374213,-0.000440201,-0.000631366,-0.001716416,0.005349793,-0.00147883,0.001189768,0.001069319,0.006552752,-0.000168899,0.000792212,0.002462641,0.003206473,0.001311991,0.002491903,-0.000678355,0.002281436,0.001797717,0.004334497,0.002493674,0.001575686,0.003798425,0.006029947,0.000908849,0.001422016,0.006428625,0.001522275,0.00158161,0.00186975,0.003369359,0.002202986,0.006344511,0.006093051,0.003575108,0.003218782,0.005445799,0.003512499,0.00545327,0.007880212,0.007514674
355,-0.002491148,-0.002201191,-0.003526738,-0.002709917,-0.010312111,-0.003087498,-0.002743564,0.006236829,-0.003035781,-0.001573085,-0.002095273,3.64E-05,-0.003056037,-0.00230971,-0.002985755,-0.003219178,-0.002243942,0.000408984,0.000705214,-0.000417288,-0.000227219,-0.000109225,-0.00100523,0.000972926,-0.000354597,-0.000450596,0.003152104,-0.003136792,-0.002241213,0.000424452,0.005050065,-0.001702131,-0.001940471,7.84E-05,0.000147057,0.001259884,0.000648176,0.001925857,0.000590783,1.92E-05,-0.000630435,0.002199162,0.000395614,-0.003525198,0.003145586,0.000818586,0.002258667,0.003661116,0.001734246,0.001015139,0.004224412,0.000625596,0.004238135,0.004139521,0.001879266,0.002424244,0.006198018,0.003204282,0.004181181,0.005561019,0.005074866,0.008305342
