Wavelength (nm),H2O,prot_30uM,vel_1-1,vel_1-2,vel_1-3,vel_2-1,vel_2-2,vel_2-3,vel_3-1,vel_3-2,vel_3-3,vel_4-1,vel_4-2,vel_4-3,vel_5-1,vel_5-2,vel_5-3,vel_6-1,vel_6-2,vel_6-3,vel_7-1,vel_7-2,vel_7-3,vel_8-1,vel_8-2,vel_8-3,vel_9-1,vel_9-2,vel_9-3,vel_10-1,vel_10-2,vel_10-3,vel_12-1,vel_12-2,vel_12-3,vel_14-1,vel_14-2,vel_14-3,vel_16-1,vel_16-2,vel_16-3,vel_18-1,vel_18-2,vel_18-3,vel_20-1,vel_20-2,vel_20-3,vel_24-1,vel_24-2,vel_24-3,vel_28-1,vel_28-2,vel_28-3,vel_32-1,vel_32-2,vel_32-3
326,0.000275644,0.003833888,0.002547596,0.003056056,0.002724119,0.004318915,0.00455041,0.003377994,0.006198622,0.005225381,0.006279006,0.00649925,0.007236004,0.007339537,0.008095388,0.009394698,0.007760106,0.012175811,0.011241321,0.011566249,0.013019321,0.012448265,0.01211123,0.014732133,0.013505882,0.013935996,0.015645754,0.015713168,0.014929969,0.017189767,0.016123582,0.016242716,0.019840995,0.019238014,0.018973678,0.022920839,0.02092706,0.020923095,0.025050078,0.023026405,0.022753181,0.028883042,0.027591409,0.027710836,0.03015125,0.030337945,0.031153377,0.034266219,0.03321436,0.032366186,0.038144145,0.037581325,0.03720222,0.043523602,0.042669609,0.042893767
327,-0.00114787,0.001320845,0.002360577,0.003042188,0.003314214,0.003718578,0.003752833,0.002582853,0.004326288,0.005453192,0.004624994,0.006979083,0.006577534,0.00549524,0.009973193,0.009557303,0.007861997,0.011487751,0.01056015,0.010163174,0.011621973,0.011316691,0.011711399,0.01310095,0.013991625,0.011401774,0.013654433,0.014759555,0.016801298,0.016544061,0.015153707,0.014091674,0.017612359,0.018234197,0.018061835,0.01989603,0.018129898,0.018160883,0.021031599,0.021810785,0.021995751,0.025231957,0.024860051,0.024752175,0.026525222,0.027240848,0.027965112,0.030951016,0.028692491,0.028742824,0.032839689,0.034023937,0.032770373,0.036492612,0.036505733,0.036989186
328,-0.000110674,0.003031292,0.004143911,0.003796675,0.003671976,0.004702601,0.004565451,0.003901219,0.004993291,0.005186739,0.005246105,0.006011915,0.006155798,0.005923814,0.008525508,0.008979573,0.008797954,0.010847172,0.010545244,0.010031681,0.011020198,0.011549235,0.011223602,0.012148097,0.012288489,0.01179374,0.013754297,0.013200446,0.014390084,0.016232397,0.014733231,0.014400439,0.016718889,0.017027052,0.015661908,0.018941095,0.018383835,0.017143797,0.021610769,0.02091242,0.018929034,0.023305045,0.023838632,0.022929681,0.025023451,0.024867013,0.025758525,0.028478973,0.027676044,0.027475959,0.031142337,0.031380877,0.031631406,0.034202725,0.035075065,0.034238741
329,0.001510949,0.003186159,0.004960509,0.004342759,0.004089504,0.004909349,0.005381374,0.006099536,0.007047035,0.005507744,0.006508473,0.005084766,0.007142259,0.006596431,0.00855241,0.008629375,0.009946918,0.010723696,0.011865615,0.011836592,0.01210013,0.011982445,0.011082731,0.013474559,0.012556058,0.014201481,0.0127154,0.013615434,0.012701379,0.016239546,0.01442645,0.014447537,0.016967077,0.015365734,0.016017772,0.018161369,0.017848354,0.016146202,0.021150785,0.019738855,0.021248255,0.021492301,0.022857124,0.022418741,0.023497617,0.023959273,0.023336539,0.026178516,0.025135702,0.026672844,0.028415874,0.028924348,0.026971545,0.030985404,0.031549476,0.030989157
330,0.00157883,0.00394283,0.006058453,0.004516221,0.005073792,0.004521269,0.006638852,0.005519437,0.005895316,0.006933104,0.006729465,0.007870274,0.006415778,0.00657417,0.009041549,0.009111251,0.00765426,0.011036342,0.011421307,0.010020051,0.010961179,0.011049087,0.011379586,0.01222501,0.013284058,0.012272698,0.013845365,0.013578655,0.014047154,0.015826823,0.014157405,0.012957228,0.016312242,0.015192094,0.015679164,0.016537743,0.016207784,0.017020995,0.019187093,0.019751264,0.019672545,0.021767018,0.020920813,0.021000192,0.022699583,0.022567783,0.023084467,0.024888614,0.023799036,0.024803944,0.025508804,0.028410016,0.027227536,0.028143853,0.028473914,0.029318336
331,0.000671146,0.003165559,0.004082396,0.00392781,0.004410875,0.004326811,0.004836993,0.004181572,0.006399096,0.004855788,0.005805244,0.007673046,0.005233241,0.007197104,0.00754017,0.007970003,0.007051113,0.0094425,0.009146305,0.009632778,0.010491646,0.011007189,0.01131321,0.013056345,0.011355325,0.01130973,0.01264898,0.011918745,0.013199646,0.014254843,0.012690239,0.012519423,0.013794671,0.01358811,0.01355729,0.015574994,0.013793495,0.015798554,0.018336335,0.018096406,0.017275982,0.019986309,0.018948315,0.019292701,0.020311041,0.021088606,0.020985167,0.023385871,0.022096625,0.021615721,0.025575958,0.025531288,0.025986815,0.02599374,0.025946939,0.027497109
332,0.000609835,0.004616203,0.002903502,0.003147385,0.004683734,0.005145821,0.005126464,0.004792575,0.005005441,0.00576259,0.006130094,0.006755598,0.006399491,0.004916784,0.00777099,0.007713649,0.008408813,0.011041998,0.009434881,0.00921978,0.009848667,0.011021022,0.010573757,0.011209417,0.012894985,0.010689894,0.013206798,0.011754882,0.011004109,0.013398734,0.013493225,0.012899359,0.014422061,0.01375411,0.013938563,0.017584836,0.015229411,0.013491542,0.015976708,0.016447615,0.016828017,0.019635413,0.018589312,0.017093068,0.020956643,0.020105017,0.020049278,0.02094977,0.020956669,0.021667771,0.023163587,0.023086404,0.022787226,0.025139047,0.0251371,0.024855748
333,-0.002763473,0.002859672,0.002521038,0.002209907,0.0034314,0.00442871,0.003414128,0.005130943,0.005598174,0.004366423,0.003981205,0.005628382,0.006492287,0.004431116,0.005644353,0.007158417,0.006219866,0.008979573,0.009527138,0.007659345,0.009412263,0.008286292,0.008742088,0.010384841,0.009775695,0.009609568,0.010174119,0.010481516,0.011164236,0.013816743,0.011378895,0.011354076,0.012602877,0.012627607,0.013109247,0.014495978,0.013340564,0.013416994,0.016052583,0.015762718,0.013640008,0.01692611,0.017099287,0.01535136,0.018717235,0.018839436,0.017812347,0.021115618,0.018672131,0.018890154,0.021060428,0.021332236,0.021450443,0.022144729,0.022431009,0.022556085
334,0.001347148,0.005129397,0.003708865,0.004578662,0.005217993,0.005400611,0.004878903,0.005065124,0.005678735,0.005678289,0.005581235,0.005041239,0.006007926,0.00578974,0.007381925,0.007775259,0.007805778,0.009153892,0.009300116,0.009832276,0.010874748,0.009081196,0.01011842,0.011840902,0.011146256,0.011363748,0.010683103,0.011505348,0.009706098,0.013134994,0.012729234,0.011898657,0.013235618,0.0128235,0.013793816,0.015410309,0.014347648,0.013546927,0.016413203,0.014905483,0.016331781,0.016898092,0.017414106,0.01771152,0.019279091,0.01745245,0.0183335,0.019518103,0.018756343,0.019485099,0.019873973,0.020230785,0.018758722,0.02155032,0.023416059,0.020154284
335,0.000511497,0.001717691,0.003639685,0.00175023,0.001992242,0.002895659,0.003854624,0.002795134,0.00419762,0.003401553,0.003534186,0.004100374,0.004315699,0.004239155,0.005523605,0.005577276,0.004509107,0.007676023,0.007422502,0.007121339,0.0083953,0.008058257,0.008756774,0.009567067,0.009070597,0.010388235,0.010432725,0.007909498,0.008732025,0.010770237,0.010384417,0.010168236,0.01146492,0.011841248,0.012013739,0.013955323,0.013698725,0.01066806,0.013096308,0.013707675,0.01376747,0.017040674,0.013844403,0.015463042,0.016033646,0.017254056,0.014440178,0.016555652,0.017646058,0.016892925,0.018885667,0.019132283,0.017974548,0.018702641,0.020303419,0.018215112
336,0.000545345,0.002872206,0.003204074,0.003764688,0.002945877,0.004513972,0.004532256,0.003995991,0.005045115,0.005047629,0.004851809,0.005732975,0.004920397,0.004870787,0.006385568,0.006990421,0.005675483,0.009718354,0.008276583,0.007907231,0.008784244,0.009428108,0.010292163,0.009447076,0.009519729,0.009011154,0.010428006,0.008425018,0.009696145,0.010715709,0.011033262,0.010468575,0.011829064,0.012218674,0.011151461,0.01245583,0.011553781,0.01204807,0.013048289,0.014053331,0.013260812,0.015939325,0.014616222,0.015734185,0.01650198,0.014732374,0.016997548,0.018502621,0.01813446,0.017336862,0.019132337,0.018067367,0.017622927,0.018443115,0.02000794,0.01808553
337,-0.0009015,0.003319613,0.003854076,0.003524739,0.001112631,0.003522077,0.001875054,0.003933635,0.004611546,0.004036775,0.001876692,0.004268093,0.004056685,0.004937677,0.00643007,0.006680331,0.005301287,0.009642757,0.005498464,0.006292899,0.006253926,0.008476408,0.008046074,0.009611473,0.007911107,0.007234531,0.010628983,0.008994319,0.007249639,0.010940923,0.007448624,0.009350578,0.011400392,0.011521057,0.009214597,0.012339087,0.011000604,0.011921698,0.014155025,0.013524015,0.010336963,0.014941784,0.014860424,0.014091915,0.014860103,0.014184336,0.014418582,0.018290784,0.015852919,0.01679196,0.016720988,0.01786335,0.01673035,0.018556109,0.017253382,0.017677547
338,0.000882235,0.002216177,0.003869799,0.003579154,0.002323542,0.003710536,0.004509212,0.003648377,0.003637413,0.00408365,0.004863117,0.004090418,0.006185966,0.005603943,0.005514561,0.006962827,0.00468342,0.007477171,0.008476594,0.008446556,0.007940738,0.007946512,0.007969265,0.009681851,0.008070994,0.008034893,0.009010071,0.009088201,0.010776978,0.01233099,0.009150006,0.010197889,0.010961922,0.010608265,0.009324209,0.011660635,0.011119166,0.010316047,0.013812067,0.013169573,0.012817928,0.014467395,0.013326951,0.013357676,0.013624409,0.013938189,0.016564284,0.016308855,0.014302219,0.016733255,0.017191598,0.01643729,0.014949902,0.017860383,0.017441267,0.01721018
339,-0.001173945,0.002675879,0.004227444,0.002009068,0.002310218,0.002823767,0.003905973,0.003499843,0.002721149,0.002496486,0.004596634,0.004083311,0.005012747,0.004938829,0.005617762,0.004800322,0.00564805,0.009001244,0.006948649,0.007687142,0.007731593,0.007581182,0.007134655,0.009297312,0.008145737,0.00728528,0.009417526,0.008365796,0.009034809,0.009717347,0.010431346,0.009366527,0.010277797,0.010154934,0.010218401,0.010807124,0.009928299,0.010804921,0.011012048,0.012423625,0.011931756,0.015754746,0.014113547,0.014349013,0.014859835,0.013935729,0.014286248,0.017134722,0.015583177,0.014200465,0.015169898,0.016517414,0.01559077,0.0166394,0.015976332,0.015917521
340,-0.001935575,0.004088014,0.002362009,0.002242118,0.001900065,0.002780284,0.002896492,0.00181664,0.002904649,0.002882264,0.002523667,0.00308236,0.002695492,0.004739028,0.00764164,0.004961425,0.0050657,0.00826748,0.007930799,0.006044278,0.008306555,0.006633438,0.007824385,0.008547341,0.009309372,0.006847629,0.007539011,0.007766589,0.008843523,0.010075498,0.009455568,0.009411098,0.00963876,0.010177749,0.010152336,0.00973932,0.009488533,0.009446891,0.013184009,0.012542496,0.011230242,0.013605658,0.013905953,0.011272295,0.014490973,0.01385846,0.014562627,0.014455726,0.014553472,0.013737838,0.01438021,0.014647412,0.015435467,0.014842344,0.014944436,0.015978454
341,-0.001195269,0.001557449,0.002572047,0.001941952,0.000988752,0.002187116,0.003835168,0.002231008,0.003215626,0.004017911,0.002860194,0.003863765,0.003318335,0.00298724,0.004967447,0.00447895,0.004654455,0.006995235,0.00593599,0.007149496,0.00765426,0.005850842,0.006577692,0.007657474,0.007476986,0.007413707,0.006870667,0.00806659,0.008046918,0.009557753,0.008569544,0.008147769,0.011358514,0.008715994,0.00796001,0.010248509,0.009426071,0.00959316,0.011280851,0.009916302,0.009318232,0.013345369,0.011716292,0.012254032,0.01396786,0.014178292,0.013528954,0.014655792,0.012978165,0.012716946,0.01331881,0.013212028,0.015106238,0.015360611,0.014652927,0.012863601
342,-0.003451859,0.000161947,0.002128192,0.002213341,0.000500638,0.001659818,0.001382905,0.00129984,0.001322039,0.000573494,0.001667666,0.002896023,0.003126917,0.002795994,0.006032047,0.004701057,0.003492066,0.006679885,0.003807643,0.005337371,0.004273112,0.006699232,0.006683092,0.005239372,0.006177669,0.005735467,0.008679152,0.006895756,0.006518695,0.007433034,0.007545121,0.007992256,0.007756601,0.008921226,0.00699363,0.009060499,0.00816486,0.009185936,0.009044852,0.008553466,0.010616223,0.011897247,0.010991471,0.011644362,0.011829278,0.011494317,0.01008334,0.012057252,0.011926301,0.010875279,0.01369087,0.013019054,0.012231667,0.013110368,0.013862896,0.014129272
343,-0.000203002,0.001971335,0.002286641,0.000427795,0.003057594,0.00157896,0.003410919,0.001853892,0.002801595,0.003848017,0.001882697,0.004341505,0.005806976,0.003393935,0.006847629,0.006453111,0.006206211,0.005461344,0.006087119,0.004328562,0.006715164,0.007569091,0.00516903,0.008458222,0.008945616,0.008019731,0.008827064,0.008933461,0.006984686,0.009412263,0.007046114,0.00767958,0.010944587,0.010852374,0.009402025,0.010345154,0.009544204,0.008795233,0.010644502,0.011527171,0.011769004,0.013313071,0.011826671,0.012456763,0.01309252,0.011679647,0.013180006,0.013764851,0.012355679,0.013940087,0.013776528,0.01332623,0.014104776,0.0152633,0.013987909,0.015069869
344,-0.000169882,0.003172573,0.002970246,0.002736727,0.00279193,0.003919608,0.003930866,0.003033064,0.004182435,0.004662382,0.003176537,0.005461161,0.004224151,0.004302601,0.004416576,0.005103284,0.004080149,0.00772909,0.007979521,0.007716995,0.008368012,0.007016175,0.007973193,0.00800225,0.007901801,0.006706251,0.009278166,0.007924393,0.008172589,0.010006965,0.00858454,0.009565215,0.010452215,0.011086369,0.009723675,0.009932377,0.010048344,0.010690504,0.010800994,0.010907768,0.011002808,0.013932228,0.013241063,0.011130294,0.013013399,0.013681574,0.014428457,0.014630786,0.012514627,0.012828966,0.014477137,0.015734641,0.014110632,0.014746085,0.013772172,0.014291091
345,-0.001782881,0.001458636,0.001004397,0.001948452,0.000813374,0.001856518,0.002076195,0.001861535,0.002223957,0.002883333,0.002714716,0.003428452,0.002956016,0.003913339,0.005606879,0.004773338,0.002049926,0.006309997,0.004525036,0.005581733,0.008427552,0.00632967,0.005277364,0.007603494,0.008097683,0.005581314,0.007318949,0.006965904,0.00635155,0.007732252,0.007860021,0.008266082,0.009003014,0.008126378,0.007356334,0.009399962,0.006905724,0.00618938,0.009421733,0.010838334,0.008628609,0.011672335,0.010298763,0.011639709,0.012054059,0.011602645,0.011533896,0.011821191,0.012223706,0.010525804,0.012059674,0.012382046,0.011494583,0.011904883,0.012333361,0.011142351
346,-0.001073509,0.001971907,0.002545825,0.00344108,0.003109944,0.003707194,0.004100662,0.002817801,0.002962532,0.003791975,0.004240122,0.004241377,0.003057985,0.005171571,0.006356804,0.005675771,0.005674486,0.007421554,0.008242522,0.006916692,0.007446859,0.00811298,0.007558528,0.008060789,0.007193183,0.007498977,0.009516024,0.009264071,0.006750314,0.009111647,0.008653431,0.008210443,0.010714861,0.0087484,0.010303747,0.01024676,0.010107477,0.009299349,0.012005783,0.011262625,0.011361171,0.012153821,0.013179046,0.011182509,0.011918426,0.013222195,0.013099429,0.014042502,0.013199406,0.014064881,0.013292332,0.011551601,0.01288352,0.013993337,0.012424904,0.012824326
347,9.65E-05,0.003294286,0.005112581,0.004725681,0.002819182,0.005651512,0.005467819,0.003717664,0.005237852,0.003955578,0.004344851,0.005630533,0.005371179,0.004839192,0.005917909,0.006667819,0.006776842,0.010000555,0.008829997,0.007180708,0.009115957,0.008121156,0.009456785,0.009175704,0.00895069,0.009595939,0.010168076,0.010417824,0.009339126,0.009859603,0.009521237,0.009334762,0.010732478,0.008861092,0.01129347,0.010940923,0.01147207,0.009160713,0.011709324,0.011586932,0.011533498,0.013284004,0.012426369,0.01220387,0.01256264,0.014987708,0.012405486,0.013227265,0.012637868,0.013138061,0.01381661,0.015175045,0.013598072,0.014637801,0.013954441,0.014569748
348,-0.000890134,0.002514086,0.00386575,0.000467416,0.002071331,0.001803981,0.002327368,0.002992661,0.004057521,0.003417206,0.003418928,0.003753564,0.003440767,0.004341426,0.005079397,0.004947862,0.004599198,0.007668171,0.004603122,0.006588861,0.007205552,0.007481753,0.006687087,0.007472904,0.007466874,0.005919169,0.00866027,0.008586125,0.007538168,0.008997834,0.008518855,0.009719492,0.007527053,0.009477977,0.007584765,0.008169239,0.008356217,0.009562754,0.009576011,0.008402083,0.009044218,0.009417077,0.011128116,0.011279389,0.011530893,0.010293992,0.011296977,0.012140724,0.013476028,0.012327103,0.012417445,0.013310562,0.011139217,0.012140963,0.011816988,0.013094948
349,0.006719764,0.003907096,0.010086573,0.005574575,0.007558976,0.003664171,0.009341877,0.009559446,0.005726103,0.006488109,0.008404643,0.010483505,0.008054222,0.008106281,0.000371726,0.011905442,0.004788413,0.010671402,0.009417024,0.008134475,0.01571478,0.009160925,0.010573571,0.008712137,0.010097038,0.011465638,0.013896625,0.00979309,0.00865969,0.012755438,0.009106863,0.009789224,0.010392158,0.005933549,0.009195216,0.01167518,0.01026693,0.009555927,0.011859949,0.009757136,0.007089948,0.014482837,0.015280621,0.010056344,0.012780096,0.011165352,0.012889706,0.013079714,0.013080435,0.018931063,0.014084026,0.01706722,0.017642984,0.010903044,0.01483329,0.013544978
350,0.002537233,0.003324987,0.006618009,-0.001619664,0.00390438,0.005037547,0.001122519,0.006559769,0.003280801,-1.86E-06,0.003120581,0.000897176,0.008350438,0.004734343,0.010710111,0.009621425,0.00804436,0.010511642,0.007842809,0.007539353,0.007691516,0.005591199,0.008772437,0.00982796,0.007776603,0.00590715,0.00691535,0.011702145,0.007913084,0.004828067,0.008078906,0.009688838,0.010438399,0.010012316,0.008712744,0.012228685,0.012498375,0.011788819,0.010270084,0.014989289,0.011299421,0.010077035,0.01549896,0.013318329,0.012246018,0.013537687,0.015551141,0.015136579,0.01403138,0.013700702,0.012081658,0.013826978,0.014450321,0.013693195,0.013742032,0.010767717
351,0.003006163,0.010066808,0.008019889,0.002449599,0.006494809,0.005749159,0.004937311,0.002505234,0.007285543,0.00616987,0.004423689,0.004636636,0.004068024,0.005214587,0.00814703,0.006324443,0.004676983,0.011686853,0.010129178,0.008772648,0.007703662,0.006286044,0.007487678,0.009248998,0.010380891,0.008073684,0.011501228,0.012265589,0.008339697,0.011214305,0.012288968,0.006683959,0.00980045,0.014262494,0.010810176,0.010089461,0.015984254,0.009825498,0.015837777,0.014321803,0.009352218,0.015179146,0.012245006,0.014240826,0.010260595,0.010561079,0.012745415,0.015240217,0.012824539,0.012907732,0.009071284,0.019360714,0.014062689,0.017166607,0.013204209,0.014716789
352,0.002419819,0.001685284,0.004184839,0.005196799,0.004315019,0.004093188,0.004275491,0.004349558,0.00431685,0.002974312,0.003044612,0.005022462,0.006631124,0.005229757,0.006765011,0.007314843,0.00790507,0.006868852,0.008921068,0.01010716,0.008291331,0.007375211,0.00867086,0.006965037,0.013059947,0.007412574,0.010854126,0.010442801,0.009791077,0.010174066,0.011442808,0.010197121,0.010446938,0.009246196,0.010126952,0.011564415,0.011709484,0.009426626,0.011489878,0.013272715,0.010359178,0.012099572,0.014518729,0.013182675,0.014023012,0.013652296,0.013787777,0.014764189,0.013693168,0.012599839,0.01445851,0.013693222,0.014376143,0.011091415,0.014991621,0.014710549
